titulo,idioma,subtitulos,ano,categorias,sinopsis_x,tipo,link,temporadas,capitulos,sinopsis_capitulo,duracion_minutos
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,"11. River Rafting Odyssey, Stalking Sockeye Salmon, and Flightseeing",Raft the thrilling Matanuska River from the 27-mile-long Matanuska Glacier near Anchorage and fly-fish in secluded Alaska lakes teeming with sockeye salmon. This unique flightseeing and fishing combo promises an unforgettable wilderness adventure.,22
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,"12. Wager in the Wilderness, Wilderness Highsteppers, and Catch and Release","In Alaska's wild, a father-son fishing contest ends with an icy plunge for the loser. Meanwhile, locals and visitors catch-and-release revered rainbow trout, blending respect for nature with modern fitness trends, captured by the Alaska Outdoors camera.",22
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,13. Inside-Out a Volcano and Fishing Western Alaska,"As our floatplane lands through clouds onto an island in a crater lake, we embark on an Alaska adventure, exploring extinct volcanic terrain. Nearby, Iliamna awaits, an angler's paradise with the world's largest salmon run and abundant trout and pike.",22
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,"14. Tuwalaquah, McKinley, and For Better or For Worse","In Crescent Lake's Tuwallaquah, comfort meets wilderness with top-notch fishing and a hand-carved lodge. Adventure soars as women pilot over McKinley, and humor shines as a wife out-fishes her husband, highlighting the joys and trials of Alaska's wild.",23
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,"15. Father and Son Outing, Fall Silvers, and Rock Skipping Classic","Kids learn outdoor skills, building confidence and bonds. A father and son bond over fishing in autumn's glow, feasting fireside. Elsewhere, anglers at Iliamna Lake trade fishing for a joyful rock-skipping competition, rediscovering simple pleasures.",21
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,16. The Kijik Experience,"Discover Alaska’s indigenous cultures in Kijik Land, where modern angling meets traditional methods. This segment explores Alaska Natives’ outdoor activities, blending heritage and modernity for a rich lifestyle.",24
Alaska Outdoors Magazine,English,None,2023,Documentary,"The Best of Alaska Outdoors showcases action-packed videos from Alaska Outdoors Magazines, featuring diverse salmon fishing and scenic flights. Ideal for all, it provides almost an hour of family entertainment.",Serie,https://filmzie.com/content/alaska-outdoors-magazine-2023,Season 1,17. Steve Mahay’s Devil’s Canyon Challenge,"Steve Mahay defies all odds by navigating a riverboat through Alaska’s treacherous Devil’s Canyon. Facing Class V and VI rapids, whirlpools, and waterfalls, this incredible journey is a testament to human endurance and skill. Don’t miss this epic tale.",23
The Special Seer,English,English,2019,Animation,"There are worlds in battle waiting for a savior. In this context, the adventures call for the action of the seer, the son of God who can transform realities. So get excited with each episode.",Serie,https://filmzie.com/content/the-special-seer-2019,Season 1,1. Meeting,"It's time to analyse and start a new journey. Despite the great obstacles, nothing will stop the team of the psychic.",4
The Special Seer,English,English,2019,Animation,"There are worlds in battle waiting for a savior. In this context, the adventures call for the action of the seer, the son of God who can transform realities. So get excited with each episode.",Serie,https://filmzie.com/content/the-special-seer-2019,Season 1,2. The Grotto,The mountain and its mysteries defy our friends. What awaits you in the most dangerous cave in the world?,4
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,1. Introduction to Military Special Forces,"""Special Operations"" are special divisions of military, police, or intelligence services that are highly qualified in specific areas of urban warfare and in a variety of special weapons and technology. Over the past forty years, all of the world's superpowers have built up these groups in order to better fight wars, to counter terrorism, and to conduct high-stakes police actions.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,2. Introduction to Police Special Operations,"As warfare has evolved, many military techniques and technologies have been adapted for use in urban settings by police units around the world. This episode provides viewers with an intimate perspective on what it feels like to be ""inside the heads"" of special police personnel, and how their use of military-style strategies and equipment allows them to save lives.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,3. Russian Army in Chechnya,"After the fall of the Soviet Union, many countries remained in dispute in the early nineties, despite eastern Europe's independence. In 1994 a bitter conflict broke out between the forces of the Chechnen independence movement and the Russian regular army.",25
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,4. SAS in Northern Ireland,"The history of the British Empire colonial legacy in Northern Ireland is well-known the world over but a there is a largely untold story of the the firefights and close quarter battles among the provisional IRA, the British army, and the elite SAS.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,5. Delta Prison Rescue Operation,"In 1989, CIA operative Kurt Muse was imprisoned at the notorious Carcel Modelo in Panama for his role in organizing radio transmissions against dictator Manuel Noriega. That December, an elite group of the US Delta Force breached the roof of the prison, and one of the most daring close quarter battle operations in history began.",25
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,6. Snipers & Scout,"Joint Task Force Two (JTF 2) is the elite Canadian Forces Special Operations unit responsible for a broad range of missions, including counter-terrorism and armed assistance to other government departments. Highly secretive, JTF 2 and its predecessor, the Canadian Airborne Regiment, have been deployed in hot-spots around the world from Haiti to Bosnia.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,7. S.W.A.T.,"In 1968, a new form of military policing was being developed in a rural area north of Los Angeles. The Los Angeles Police Department sent an observer to this unit, and he, in turn, took this knowledge back to the LAPD. This contributed to the development of the department's first Special Weapons and Tactics (S.W.A.T.) team. Take a historical journey to examine how this incident affected and changed police tactics around the world.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,8. Hunting Sarajevo Snipers,"The Bosnian War was an extraordinarily complex event with many layers of military involvement including NATO forces, national militaries, irregular paramilitary forces, mujahedeen revolutionaries, private security companies, and international intelligence personnel. One tactic in particular struck fear into the hearts of military and civilians alike: the use of snipers positioned in high buildings.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,9. Private Military Contractors,"The practice of hiring private armies goes back to ancient times, and the mystique associated with the mercenary warrior has been the subject of many historical studies and fictional characterizations. This episode of CQB takes a more contemporary look at a day in the life of a group of civilian contractors and how their role has evolved on the modern battlefield.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,10. Close Protection,"From the elite ex-special forces personnel in charge of guarding heads of state in conflict zones to the two-person teams that protect CEOs in dangerous regions, modern-day bodyguards must be well-versed in close quarter battle techniques. An immense amount of planning and preparation is involved in each operation.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,11. Counter-terrorism,"Following the September 11th attacks, military presence became commonplace in New York and other American cities, and the counterterrorism forces were effectively given a ""blank check"" when it came to ensuring that another terrorist incident would never take place on American soil. Take an in-depth look at who was selected to occupy elite anti-terrorist positions, what they were trained for, and how they were equipped.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,12. French Foreign Legion,"No country other than France operates an elite military force that invites foreign nationals to serve in its ranks. With a reputation for being a safe haven for individuals with questionable pasts, the French Foreign Legion is a true mercenary army that has garnered significant respect within the global special operations community.",26
Close Quarter Battle,English,None,2012,"Documentary, European Production",U.S. Special Forces veteran Terry Schappert hosts the series that analyzes the operations of military and police units in urban combat scenarios.,Serie,https://filmzie.com/content/close-quarter-battle-2012,Season 1,13. Hunt & Capture Saddam Hussein,"Ten years ago, thousands of US and Coalition forces personnel, ranging from elite soldiers to reservists, found themselves in the middle of two conflicts that required an entirely different approach to warfare than they had previously experienced. Learn how Special Forces were integrated into regular units fighting through many close quarter combat situations with a combination of intelligence, high-tech weaponry, and surveillance technologies to find and capture Saddam Hussein.",25
Missing Kenley,English,None,2021,Documentary,"On the 20th of September 1992, two weeks into his first semester at Acadia University, Kenley Matheson disappeared without a trace. There were no witnesses. There were no suspects.  There were no leads. No body was ever found. And he has not been seen since. ",Serie,https://filmzie.com/content/missing-kenley-2021,Season 1,1. The Disappearance & The Investigation,"“The Disappearance” details Kenley Matheson’s strange disappearance from Acadia University (Wolfville, Nova Scotia) on 21 September 1992, from his arrival on campus to the day he went missing. “The Investigation traces the initial investigation by the Wolfville Police Department and presents the prevalent theories at that time regarding Kenley’s disappearance.",62
Missing Kenley,English,None,2021,Documentary,"On the 20th of September 1992, two weeks into his first semester at Acadia University, Kenley Matheson disappeared without a trace. There were no witnesses. There were no suspects.  There were no leads. No body was ever found. And he has not been seen since. ",Serie,https://filmzie.com/content/missing-kenley-2021,Season 1,2. The Serial Killer & The Seeker,“The Serial Killer” is centered around the theory that Kenley Matheson met suspected serial killer Andrew Paul Johnson the weekend before he went missing. “The Seeker” goes back in time and traces the Kenley’s story from his Cape Breton youth to his motorcycle “gap years” prior to enrolling at Acadia University.,62
Missing Kenley,English,None,2021,Documentary,"On the 20th of September 1992, two weeks into his first semester at Acadia University, Kenley Matheson disappeared without a trace. There were no witnesses. There were no suspects.  There were no leads. No body was ever found. And he has not been seen since. ",Serie,https://filmzie.com/content/missing-kenley-2021,Season 1,3. The Superb Meteor & The Backpack,"“The Superb Meteor” explores the theory that Kenley might still be alive and investigates into several of the most credible sightings of him that have taken place over the years. “The Backpack” a new version of events emerges over the course of production that further suggests foul play and seems to implicate Kenley’s two closest Acadia friends as having knowledge, previously undisclosed, about his disappearance.",52
Missing Kenley,English,None,2021,Documentary,"On the 20th of September 1992, two weeks into his first semester at Acadia University, Kenley Matheson disappeared without a trace. There were no witnesses. There were no suspects.  There were no leads. No body was ever found. And he has not been seen since. ",Serie,https://filmzie.com/content/missing-kenley-2021,Season 1,4. The Secret & The Search,“The Secret” takes us into real time with Kenley’s family as a twenty-four-year-old family secret about his murder comes out five years into filming. New details emerge about Kenley’s potential killer and as RCMP ineptitude pursuing this new person of interest becomes more and more apparent. “The Search” takes us further into this new evidence and to the potential site of Kenley’s physical remains.,60
Missing Kenley,English,None,2021,Documentary,"On the 20th of September 1992, two weeks into his first semester at Acadia University, Kenley Matheson disappeared without a trace. There were no witnesses. There were no suspects.  There were no leads. No body was ever found. And he has not been seen since. ",Serie,https://filmzie.com/content/missing-kenley-2021,Season 1,5. The Obfuscator & The Missing Link,"“The Obfuscator” investigates the potential killer’s involvement in Kenley’s disappearance through interviews with the POI's family members and the help of a forensic hypnotist. “The Missing Link” Sarah MacDonald, Kenley’s mother, goes to meet this new person of interest, followed by an interview with the suspect's sister, who links her sibling directly with Kenley’s 1992 disappearance. The episode culminates with a Jane Doe letter received by the filmmaker that confirms many of these same details.",72
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,1. Come Again,Molly returns home to her old roommate and best friend Elle's home after two years. Nothing has changed - except everything. Molly has met someone abroad and it isn't who Elle is expecting. Elle realizes her parent's impending divorce is so much more than she thought.,12
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,2. Slap Me,Molly finds herself in her personal nightmare - subbing in for the sex-ed teacher for a grade 6 class while trying to deny her own sexuality. Elle hatches a plan to fix everything.,15
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,3. Tacos or Tubesteak,"A team-building Samba Samba class at Patricia and Elle's advertising agency turns competitively violent. Fighting depression, Molly is hiding from the world and decides to venture out of the house incognito when she has a run-in with a disgruntled parent on the PTA.",14
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,4. Homo Milk,"Molly finally comes out to her mom and admits that she's been suspended from school for two days. When she accidentally eats a bag of edibles it takes her on a wild, wild ride into her subconscious and the courage she's been lacking.",13
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,5. Splitting Truths,Molly calls The One. Elle's discussion with her mom blows up in her face. Molly decides she and Elle need a self-care retreat.,14
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,6. Breaking Your Memories,"A road trip with a broken car and broken hearts in search of Roger. Molly and Elle arrive at Elle's family cottage to discover Roger has 'gone fishing'. Molly and Elle are forced to indulge in their friendship with a bonfire, champagne and a bag of marshmallows.",14
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,7. Easy Like Sunday Morning,The harsh light of morning reveals some harsh truths. Elle takes off back to the city and Molly is left to hitchhike - when Roger returns and saves the day.,10
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,8. Woke,Meredith and Francis stage an intervention and try to get Patricia and Hunter back together. Molly arrives at her parent's house and walks into what appears to be a full fledged swinger party.,11
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,9. Burnt Toast,"Molly confronts her parents and steals the car. Jake cooks Elle dinner, and Elle finally cracks.",14
Avocado Toast The Series,English,None,2020,"Comedy, Drama, Romance","Avocado Toast is an intergenerational sex comedy exploring the comforts and awkwardness of sex from age 25 to 69. When it comes to millennials and baby boomers, these nuts haven't fallen so far from the family tree.",Serie,https://filmzie.com/content/avocado-toast-the-series-2020,Season 1,10. All That's Left is a Pit,"Elle makes a big decision, Molly finally takes a big risk, and their friendship is hanging in the balance.",9
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,1. We're Gonna Have Fun,A reunion of sorority sisters is about to begin. The women (and BJ their GBF) are packing bags and making plans. All except Viviana who has headed up a day early for a secret rendezvous with her lover. But he's not coming and thing don't end up the way she expected them to.,14
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,2. Disgusting is Relative,Cassie and Princess pick up Taylor and Dori at the airport and head for the ranch. They're greeted at the gate by Gareth the randy guard who guides them to the cabin where Minnie and BJ shoot an episode of his true crime web-show. While the car is unpacked Princess flirts with Gareth before Cassie drags her away. The bitches settle into the cabin.,12
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,3. The Story About the House,"The bitches gather for dinner where old rivalries begin to show and secrets are clearly being kept. Taylor spills wine and uncovers a blood stain under the carpet. This leads BJ to tell a story about the murder of seven teenage girls that happened in the cabin twenty years ago. Belinda shows up, brought there by Gardner, Gareth's lurching brother.",12
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,"4. The Dirty Little Guard, and other Mischief","As some bitches head to bed, others are out to hook up. One is successful, the other - not so much. The next day they all come together in the kitchen for breakfast and Cassie and Belinda have a huge fight. Belinda stomps out of the house and out into the vast forest, unaware that someone is following her.",16
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,"5. Belinda's Stuff is Gone, Shoes and Everything","After Minnie finds a Ouiji board, the bitches head to a local diner where Pamie the waitress shares more about murders at the ranch. Later they return to find Belinda and her stuff missing. Gareth shows up and flirts with Taylor, which leads to a fight with Princess. Under duress, Princess reveals a secret that rallies her friends around her.",14
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,6. Dear Spirits...,"Taylor and Princess make up, while Minnie leads a Oiuji board session with Cassie and BJ to talk to the poor murdered girls. At night Princess heads out to hook up with Gareth, Cassie heads to the bunkhouse to try again with Taylor, but a surprise encounter with Minnie moves the heat in another direction. Alice finally arrives.",16
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,"7. That's Not a Body, That's My Sister","The bitches hike in the forest but lose Taylor when she stops to pee. She gets an upsetting video text and drops her phone when she runs to catch up. The rest track back and find the phone with the video which reveals a damning secret. Taylor trips on a dead body and screams, leading the bitches back to her. They hurry back to the cabin for safety.",15
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,8. We've Got a Problem,"The SUV is disabled and new dead body is found. BJ suspects Cassie who takes the remaining horse for help. The next morning, there's another dead body and Cassie's horse returns alone. The bitches run outside to look for her and Alice cuts her foot on glass. Back inside they find Gardner at the body. Alice knocks him out with a poker.",15
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,9. You People Are Lunatics,"There's no cell signal to call for help. They decide to wait until morning and hike for the guard gate. They leave Gardner tied up and head into the hills where they find Cassie covered in blood. Suspicious, BJ fight her and someone gets knocked out. The rest continue until another person ends up dead.",13
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 1,10. That Sweet Person Was a Nutjob!,"And then there were three, but only two will reach the guard gate and help.",12
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 2,1. Welcome to Ranch Wellness,"Women gather at an exclusive spa to find their center, but most are more interested in catty comments, cocktails, and cute staff. When a guest drowns, the police assume it's an accident, until more guests disappear.",14
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 2,2. What's the Drama Happening Behind Me?,"All the guests assemble at the outdoor breakfast buffet and everyone's cattier nature comes to the surface. After breakfast, its pool time and all goes well until Aggie and Bethany get in a fight over Louis the bartender.",12
Crazy Bitches,English,English,2019,"Comedy, Horror","After the slaughter at Great Spirits ranch one or more killers remains on the loose, unbeknownst to a gathering of women at The Wellness Retreat and healing Spa Ranch in Big Sur. A private and secluded spa in the mountains along the coast of California, TWRHSR, as it is affectionately known, is an gathering place where small groups of women (and their GBFs) of all ages and ilks gather to reclaim their relationship with mother earth and their own vaginas. A new group of arrivals enjoy a beautiful first day in the sun before things turn dark with a storm of epic proportions.",Serie,https://filmzie.com/content/crazy-bitches-2019,Season 2,3. I Have No Problem with My Vagina,"The bitches joins a meditation class with Eleni, though it doesn't seem to be helping if the catty exchanges are any indication. Later Eleni flirts with Guy but her charms are more effective on her girlfriend Teddi, the reiki master. In the evening, Bethany invites Louis up to her room after his shift. On her way back, she runs into creepy Charlie.",14
